               E1 ,                E2
    17616.4304819 ,     127.517253649
    2065.82381732 ,     7884.89180858
    90498.9087933 ,     13159.5631977
    18525.7557421 ,     1464.76049926
    8669.30027437 ,     1533.20861103
    276.536300283 ,     0.53323636664
    5664.25174284 ,     2961.24168951
     41314.191759 ,     5045.08261584
    1542.17934684 ,     6049.84109309
    8872.05632025 ,     1091.97756964
     1149.1271585 ,     9132.13489293
    5122.93012608 ,     663.590046434
    14354.0799858 ,     3067.73388389
    42187.6429887 ,     17172.8345195
     3167.1749601 ,     175.883188369
    3599.97069737 ,     219.575081499
    31.6799120828 ,       7534.967387
    16560.6328126 ,     1552.20488607
    17824.0059316 ,     3567.58197221
    204.017034787 ,     10151.4668103
    8416.37345773 ,      11841.880811
     335.27399117 ,     663.772316791
    791.562583043 ,     1036.48682928
    21770.6120232 ,     387.602959515
    6310.06913859 ,     1441.24194168
    4380.56087208 ,     2028.37942579
    7262.62574298 ,     2197.48444179
    1812.17205655 ,     48.8348780591
    1488.90282057 ,      2592.1807733
    357.702523211 ,      1246.0736603
    630.629750419 ,     713.879620801
    10485.9486701 ,     6051.99488435
    320.592351105 ,     8845.76944747
    444.469586791 ,     3542.49683777
    3283.86629531 ,     805.655928466
    1603.14674221 ,     373.591889731
    37305.3761473 ,     11584.4604447
    4310.63758616 ,     6081.02646666
     7403.7054957 ,     6363.84416314
    30507.5054803 ,     20367.3778286
    38743.4467492 ,     1445.07520739
    168.882574678 ,     25284.1030627
    19551.1924556 ,      939.62871695
    213.224706211 ,     2062.05184854
    6571.91380002 ,     6170.04448465
    8616.04694806 ,     7073.60697653
    7812.17235435 ,     1462.94316245
    477.809032565 ,     9251.65551825
    16116.0609092 ,     395.468068057
    13841.5245655 ,     8679.49031959
    758.374798175 ,     1644.10748815
    12380.2793727 ,     3262.74998411
    3484.56727562 ,     652.236280643
    4207.40872159 ,     25341.0721763
    2372.90732624 ,     0.36270231683
    14434.5360625 ,     551.504422573
    3822.55115262 ,       2044.325706
    2722.09551244 ,      21434.922637
    10338.7544696 ,     10011.9588858
    5052.85702296 ,     453.235039624
    9159.42149505 ,     8732.93608446
    2033.08321403 ,     233.939032627
    66125.4404372 ,     1262.92482577
    26478.9654316 ,     14224.2842856
    12354.1969989 ,     6338.03826245
    11813.6885725 ,     3096.82078277
    6203.74276816 ,     48.1126281732
    2827.20077583 ,     391.064737047
    8510.81066892 ,     2991.84198197
    43215.5085057 ,     27149.9716313
    11138.5557524 ,     11571.0704477
    7.58618965214 ,     477.684962097
    65.7207962918 ,     1618.31056581
    10.0291622146 ,     724.473406555
    28054.6841897 ,     13942.4230032
    13974.9625025 ,     7128.16303237
     15927.011361 ,     6.20033717289
    39905.1415512 ,     17658.1281145
    15011.3266475 ,     201.183205917
     33226.546263 ,     27065.9457622
     1010.6424617 ,     354.446287912
    5371.51798798 ,     1210.31567113
    2581.18686992 ,     7664.11475994
    6584.20502286 ,     12.8928431872
    10250.6050124 ,     30.0236968183
    8117.95520374 ,     11361.8129614
    5333.12438615 ,     2153.10890586
    27326.4591241 ,     3105.54972226
    2146.22553678 ,     3689.04454301
    52182.2385633 ,     7167.91578533
    12.9930898725 ,     5618.72215753
    36046.0385708 ,     6497.08363584
    1886.57440264 ,     2807.11261044
    271.249616629 ,     0.14056084885
    20.7216743228 ,     17139.4521987
    112.110920955 ,     3882.53031128
    5412.42908867 ,     150.665323638
    66.1866750169 ,     628.798622447
    2119.97795224 ,     288.233693366
    4586.47492399 ,     12120.1243371
    9818.42927726 ,     25588.2923186
    1338.85717632 ,     906.572243864
    25190.2292996 ,     2349.27420416
    8834.95921606 ,     8611.25513406
    4340.20959224 ,     1909.25225916
    57591.8497447 ,     23380.0002623
    231.377386262 ,     13481.6895805
    3525.68543376 ,     650.248108158
    4447.73814506 ,     1.26921939626
     894.62537598 ,     2143.54648598
     51468.092059 ,     13368.0729771
    454.634621747 ,     3263.02278428
    19.2312888501 ,     1356.20550366
    6317.64259316 ,     7821.42362678
    4164.93231049 ,     1212.01365217
    4712.35061403 ,     2945.64235378
    32651.8761879 ,     1103.82529581
    33470.1980374 ,     11590.0943463
    344.745042255 ,     749.616374754
     48816.296386 ,     10952.7558317
    7125.92018131 ,     7726.65763474
    9291.01710859 ,     2723.62146655
    11620.2804447 ,     34.7145684673
 0.00710202214707 ,     8748.02043061
    145.351905396 ,     1125.57876651
     11279.572612 ,     274.404798509
    19965.9260573 ,     9938.81465727
    1058.19950165 ,     930.453279696
     7583.5646934 ,     8844.19752165
    1052.33544996 ,     3358.41242371
    33381.4034124 ,     3856.07348258
    17324.0215673 ,     239.777698834
    241.288794732 ,     285.284814978
    10867.6696201 ,     1450.18354405
    364.736919782 ,     9295.00684644
    1638.98368288 ,     10197.0651254
    2121.23267836 ,     373.660930926
    2065.07477242 ,     6800.12565436
    74850.0073328 ,     9949.26646527
    4782.62118218 ,     8997.31840461
    8157.54974518 ,     4724.22070025
    5255.87659119 ,     354.210250415
    96079.3238376 ,     37319.1906915
    2290.20817663 ,     93.2685151076
    898.555341741 ,     2483.84645161
    19131.3445028 ,     3634.09472656
    24738.2975809 ,      4666.8296215
    8261.84671522 ,     1.11177191513
    10296.8019456 ,     20564.9100449
    7488.62770264 ,     74.9805066044
    638.768173758 ,     1114.23433769
    2251.30433266 ,     174.219239424
    4059.47906886 ,     8939.01627068
    4759.47918644 ,     1394.68823204
    12733.2097444 ,     135.048556695
    9441.52180253 ,      17505.441665
    9859.10706197 ,     29.9991860105
    27829.4515153 ,     4800.64408626
    25893.8155223 ,     5479.11570749
    794.892817958 ,     7196.52944264
    2230.21758895 ,     1854.32750335
    4730.80157799 ,     12891.7624914
    486.373707208 ,     507.619079513
    51955.4270114 ,     1727.51181917
    34977.3927888 ,     9613.63754383
    7167.40579255 ,     1948.21054808
    2121.77579151 ,     5732.03880353
    48338.9106624 ,     2600.70082497
     5051.8956872 ,     8223.94847452
    71769.6646336 ,     20434.4336406
    2368.73942438 ,     5436.20833598
    637.148443399 ,      1008.9360066
    25.0126833192 ,     22531.7252742
    15658.3895808 ,     9822.89446463
    283.688455839 ,      5786.7588002
    9625.90572863 ,     1096.61811773
    18.7304721853 ,     3006.45569552
    6.97986922072 ,     7176.52629313
    621.860125609 ,     2787.69775259
    9.04690736297 ,     6068.56320227
    11224.5335821 ,     18621.7938506
    21714.3827936 ,     22517.2200804
    6774.77683257 ,      10212.833007
    118.106170779 ,     4150.88795155
    10107.9706209 ,     5111.77461975
    1413.39957237 ,     2.91136424806
    5906.48376583 ,     11007.1935265
    41921.5641957 ,      5482.0038622
    5254.28664139 ,     1860.22840931
    36713.3196513 ,     5064.35323113
    253.990107538 ,     6552.15585158
    2594.08504757 ,     211.770196709
    13705.7858768 ,     393.064633191
    1.36759867327 ,     157.416312804
    10464.7198092 ,     2398.30238567
    3009.01241427 ,     1105.27165748
    9214.67631425 ,      5744.8974807
    3.99273044936 ,     3724.67366054
    1037.19585452 ,     3731.79690714
    609.791001224 ,     9255.89034458
    47.9913904073 ,     2320.62561552
    10252.2574438 ,     1972.46246129
    6.65754041711 ,      53.132376757
    4005.30209174 ,      697.00880834
    10458.9932131 ,       49.75113908
    907.409663631 ,      2555.9769383
    10822.1983514 ,     11821.1219219
    242.748373187 ,     139.811758524
     6172.1191036 ,     11870.5917855
    1301.06833111 ,     15121.7754069
     6927.9672949 ,     1463.10096509
    9234.48602188 ,      5887.8404234
    24359.4297463 ,     2191.84195982
    4343.21933797 ,     4648.83612352
    1807.28970422 ,     1045.95315019
    8659.92377326 ,     85.0449365486
    62540.4609545 ,     41731.2660699
    7503.09893695 ,     2398.74155311
    13163.5657945 ,      503.48820588
    1359.73666736 ,     614.198400257
    17952.7036992 ,      4793.6777457
    37427.3946205 ,     12380.7461926
    518.864447271 ,     135.622165343
      2010.443523 ,      770.40568444
    2922.61327198 ,      888.05252545
    455.200120807 ,     1434.05505894
    8018.66095167 ,     6912.18860191
    7900.99201507 ,     5897.16757897
    32466.2034706 ,     9755.02844335
    20365.7764992 ,     12146.1017112
    10981.3486663 ,     886.163455919
    17572.1083794 ,     7230.05041949
    34625.8810389 ,     758.471097792
    30291.8836518 ,     4108.50496803
    41182.7211612 ,     15985.4118554
    63003.4227325 ,     23896.4727045
     239.09489894 ,     4099.68138876
    19388.2813413 ,     3195.47337015
    802.533533869 ,     8466.57694213
    11.8175946053 ,     2584.88160935
    69687.3140613 ,     43376.9294314
    11715.6501004 ,     10860.3114081
    3724.23114641 ,     13903.2088572
    3970.66757072 ,     112.222914222
    5288.10522896 ,     12660.2820103
     15297.051554 ,     4061.36678088
    11727.8812711 ,    0.475603547035
    20111.5319216 ,     8044.75677529
    28159.7751551 ,     10376.5488879
    3406.83012968 ,     1991.68814834
     31706.612536 ,     2678.81914816
    2418.66913762 ,     1190.73211758
    19508.7917691 ,     275.935460388
    6207.61542411 ,     17987.1248789
    44.8664732497 ,     488.248669053
    645.679900949 ,     524.272312042
     9513.4012558 ,     14178.1210038
    460.854746384 ,      4459.1031625
    11794.6385064 ,     10390.1545282
    12970.3359657 ,     10141.4675021
    548.630300546 ,       6.624316244
    7388.06688483 ,      3772.5679965
    17040.5219451 ,     2339.61571391
    14098.5152684 ,      5755.8942568
    41645.1193784 ,     8614.47292671
    16229.1999366 ,     3950.35733132
    36464.9387155 ,     16884.9758753
    113.592873995 ,     7618.86192578
    561.022869919 ,     40.2952131112
    2530.60986571 ,     510.102991448
    13124.5371041 ,     1340.45316347
    2400.34209676 ,     10.9489447648
     15120.693274 ,     23412.6031524
    31462.3305866 ,     14054.5009294
    38152.3007753 ,     33021.5562439
    6855.98908734 ,     1469.20923067
    8551.21022111 ,     12888.5138687
    2706.58862376 ,     341.695373268
    14444.0891824 ,     1724.24397815
    8890.04741414 ,     658.131662166
    10567.6965565 ,     5259.26408934
      30268.24456 ,     8508.20458987
     12.283464035 ,      519.27272549
    851.220028449 ,     2348.34620707
     36797.534873 ,     12077.9670197
    12150.5921057 ,     20864.7366048
    69977.2562841 ,     44183.8246577
    814.150771076 ,     190.871186837
    4390.44302097 ,     4093.48623315
    1.04455319425 ,     87.4820056037
     1891.9733788 ,     565.831805569
    11492.6306066 ,     4271.57781206
     11825.919037 ,      3281.2459535
    7831.97381745 ,     1773.26114878
    6560.42612724 ,     1011.98084668
    4330.04182703 ,     96.8889808538
    2073.24440229 ,     476.489858096
    27934.2977048 ,     4713.63615781
    4659.12760891 ,     2442.18980385
    2461.72155714 ,     5.21051085898
    806.053221914 ,     4573.21224037
    9929.46354435 ,     4422.99871056
    42267.6573235 ,     8188.08400547
    43.8728755819 ,     712.554951852
    953.434404239 ,     5683.36921641
    1522.08101827 ,     218.868825214
    19474.5442138 ,     1291.58172007
    8001.65084906 ,      25411.999868
    12398.5308795 ,     4898.08035847
    1131.87956061 ,     2906.10074859
    65289.7690645 ,      25682.443728
    3967.30928255 ,     44.3600983898
    3263.19187263 ,     402.091814245
    4043.68081757 ,     1512.89855378
    25282.3676313 ,     13028.4429038
    772.208932586 ,     154.960891264
    42483.5044453 ,     9569.41710723
      918.2127941 ,     920.581781643
    32113.8559777 ,     821.680456504
    4177.63385055 ,     7326.98845972
    698.696340965 ,     443.700083038
    245.747152927 ,     2.83047143576
    27950.4777751 ,     32661.2197518
    3154.21217458 ,     1845.73089056
    46.2824011702 ,     11.4794881585
    10734.3531854 ,     11067.4879467
    727.170930329 ,     7659.58415141
    4555.51526611 ,     19478.4916236
      12386.49082 ,     2248.21769495
    937.254327926 ,     746.702691211
     24084.487429 ,     2055.33399978
    41.9542963903 ,      78.968860284
    9029.60199449 ,     1550.47303899
    297.261351224 ,     279.600699473
    3425.07621688 ,     48975.1318591
    13643.5208039 ,     5979.00243196
    2784.39890335 ,     564.604895954
    3496.86522091 ,     4215.14995733
    20218.4051361 ,     1748.21280258
    105.207862636 ,     269.078492404
    530.206624336 ,     20610.8095766
      73910.86988 ,      28236.651502
    5317.06445158 ,     1011.57089942
    2477.42645124 ,       7943.159148
    24320.9774816 ,     1752.60132783
    996.880738867 ,     7523.14022819
    798.708579687 ,     558.243356175
    15619.1480579 ,     127.602083664
    23224.3636594 ,     18930.8980231
    19797.8009299 ,     10046.9854344
    36437.8011621 ,     1052.91475728
    14075.5037545 ,     15.3888865126
    13292.2500967 ,     137.201675017
     1368.2479684 ,     839.661755603
    403.503437393 ,     11547.6474188
    1477.09447004 ,     8331.49185056
    6708.63797379 ,     4130.85760099
    2338.27378172 ,     12.5664037687
    1039.65219411 ,     244.399637762
     6823.8614068 ,     7120.38732116
    726.215962357 ,     8351.87826752
    2199.20773027 ,      2069.2523636
    8958.07393238 ,     2496.45745683
    5126.17791834 ,     3089.83634209
     52170.316069 ,     20170.4815688
    3864.75866575 ,     1419.09757853
    1170.10752284 ,     2070.26861213
    604.714949779 ,     11790.8691119
    1592.75240172 ,     2.37122680708
    13332.5680459 ,      554.60923093
    13.2805583199 ,      2101.4660134
     2017.7869261 ,     124.530057456
    21072.1867839 ,     203.419097379
    23779.1578296 ,     7889.86761274
    5615.60752735 ,      49.332374214
    2027.96187784 ,      366.19785878
    35509.8467058 ,     25449.7595693
    467.601427086 ,     77.1125741315
    35793.2069045 ,     18537.0355295
    193.746743803 ,     619.679920981
    17550.7682633 ,     6816.06335285
    8694.50010114 ,     17223.2229166
    4915.37159129 ,     1580.67299574
    13413.1373313 ,     19994.5332157
    148.034137677 ,     3432.24098104
    32.5345255737 ,     25.3143067437
    19730.9940505 ,     8236.71016924
    18162.9198689 ,     12568.6332912
     22426.741777 ,     7815.98097295
    1309.81981563 ,     56.6396005133
    7689.86614532 ,     1130.82155155
    4757.32539861 ,     8347.78752516
    1439.59989247 ,     11921.6267186
    44193.3184718 ,     25585.4847045
    1468.82472991 ,     2347.08793945
    41911.7867887 ,     13097.0957467
    11237.0054472 ,     6556.85116501
    222.000970377 ,     7501.80484906
    1183.34579933 ,     1144.25759487
    11236.3820637 ,     849.518278886
    14065.9538754 ,     439.908897276
    29213.3340272 ,     27078.3187045
    2841.75874839 ,     568.457540276
    9250.49788861 ,     1259.22055011
    1473.61404496 ,     5777.53903435
    29011.3163074 ,     1850.23043518
    19602.3927543 ,     5945.99350557
    16357.0827036 ,     1583.87777891
     21097.555666 ,     16986.5220467
    686.679847484 ,      3785.6649173
    5076.42576547 ,     7374.85465172
    14870.7048264 ,     1489.89197968
    40016.9453302 ,     16195.6655568
    7274.11836531 ,    0.327464859415
     21141.074646 ,     7919.89177847
    586.846216764 ,     15354.9698989
    24008.8429337 ,     2324.57724989
    249.568847388 ,     27182.7862983
    38833.8884405 ,     22691.5559189
    523.174140935 ,     10809.0020323
    980.641512198 ,     221.545841935
    1030.46968026 ,     652.636632835
    3615.29093674 ,     147.269732267
    19889.3863745 ,     3018.80342499
    867.069218334 ,     298.286589138
    6782.44690665 ,     15404.9879798
    5464.83812145 ,     465.670132227
    2010.10945793 ,     2009.17568503
    6.16499225142 ,     228.871830095
    20524.2598889 ,     7701.31959864
    3181.58794376 ,     348.225492555
    317.515662124 ,     5514.74711388
    296.848071091 ,     216.730644414
    60544.8972127 ,     27693.8828881
    137.086054875 ,     4176.12468301
    4889.16225004 ,      67.271997791
    16529.2772082 ,     27663.0773704
     1337.0069315 ,     6264.73194422
    30.9778668592 ,     37.5271468213
    28285.8954266 ,     18728.6718381
    56744.2628795 ,     1238.77709032
     206.54521245 ,     83.2869932177
    1270.57532045 ,     4.48970941208
    19252.0318109 ,     2916.35725975
    5619.90335247 ,     903.989861127
    53038.8711802 ,     10851.2208893
    15334.3900686 ,      3082.4998237
     5323.7502612 ,     230.289068943
    11517.0116564 ,     3188.62924549
    416.529510331 ,     241.125109659
    3114.65173647 ,     967.711430075
    653.075649066 ,     8060.19565536
    267.244263391 ,     3078.22527676
    2546.12499622 ,      881.48640948
    4987.84735723 ,     5841.58733718
    13189.5737563 ,     710.766337129
    25111.4342485 ,     10293.9812604
    91278.7806741 ,     29254.9958728
     25749.160204 ,     4525.25329909
    24422.7865266 ,     7.58792679449
    121.495611035 ,     5296.78930134
    15517.4512237 ,     14744.6552434
    14331.9809575 ,     690.324832168
    56870.3867237 ,     7852.75463036
    10838.4257451 ,     5606.55026112
     2444.4338281 ,     1018.26575362
     114804.00112 ,     54955.6432783
    3076.90670766 ,     1466.14922745
    14739.0541607 ,     3641.45384748
     2121.6138125 ,     162.178392229
    151.871600311 ,     14455.1254317
    11157.6264356 ,     386.280505101
    1525.63522565 ,     1655.04435672
    15414.5628784 ,     10357.5032375
    3118.29364329 ,      11.007426333
    2102.08125215 ,     2200.03837284
    13378.8312766 ,      182.06768989
      2341.605726 ,     50.0838144357
    45502.0605891 ,     1058.95310713
    4657.22275376 ,     107.319370304
    2799.37896467 ,     419.055201253
    5083.22600895 ,     4301.06723616
    177.548703234 ,     22.5753024346
    15582.8174885 ,     3136.19461711
    10242.5414048 ,     30897.2827696
    3352.07193566 ,     1105.10534732
    3654.93917026 ,     6934.54952583
    11358.4480519 ,     1689.41434885
    26.0029287192 ,     814.643488358
    1329.56593533 ,     4070.26566827
    7679.31800284 ,     29774.3129884
    1158.63877115 ,     2540.15032268
    18596.2526613 ,     2003.09754353
    3639.97167807 ,     403.464990356
    67.7837612507 ,     733.466879814
     349.34104758 ,     9.95353912928
     9657.2725161 ,     885.912017738
     9521.9328424 ,     3529.91875099
    5812.31560687 ,     501.947087437
     1625.0654817 ,     48.0727224975
    92065.8885576 ,     41905.0093747
      5597.954893 ,      1735.6022818
    59841.1306471 ,     77038.4743367
    5073.02970398 ,     29.1260113201
     4250.4675172 ,     6720.34666487
    8675.24651609 ,     1199.18623365
    16.8327694641 ,     9514.85427128
    3529.69437576 ,     5678.90833182
    22789.0945924 ,     35179.6042606
    6212.22486672 ,     227.768126154
    3613.22822514 ,     201.208691517
     80313.753142 ,       32203.86772
    4096.83897451 ,     3304.94994369
    3604.27991904 ,     14460.6338133
    8236.30556173 ,     9278.46355622
     29564.600111 ,     2258.23463608
    27155.4517393 ,     1253.09054447
    10.1972251229 ,     17029.2935105
    12561.8006308 ,     7.62440250008
    31152.5965705 ,     11679.4294592
     1849.7166893 ,     2166.67184496
   0.157828283083 ,     3060.78840085
    19816.8122161 ,     43089.7587132
    14180.3723464 ,     466.520566274
    6058.59707021 ,     1175.19858779
    4437.38918344 ,     1062.72150625
    3108.37260517 ,     459.081112556
    8235.56418023 ,     1260.47341358
    46474.1900115 ,     34118.6570016
    14414.2361318 ,     1514.18306916
    5266.96846595 ,     9345.39662917
    3340.31225476 ,     3299.69364085
    21303.0126883 ,     21930.5896692
    56594.5109911 ,     9227.25471987
      13343.88192 ,     12985.4370793
    311.449677139 ,      30.184190025
    12627.8902953 ,     9151.05757052
    5566.06711275 ,     116.099999239
    21.2723442844 ,     133.671867227
    32381.3408629 ,     27267.7936077
    3756.08396034 ,     1357.38740517
    40857.8787191 ,     29342.7444748
    1222.04253126 ,     11257.2395665
    162.762637394 ,     3564.86439725
    6219.69241007 ,     5597.06929184
    9423.77774218 ,     11777.7334894
    2175.65738223 ,     1412.94759255
    700.842273715 ,     9978.19925677
    57016.3281317 ,     19383.3296448
    34847.4819156 ,     14956.8489216
    23573.7827292 ,     18242.0914861
    30379.9964077 ,     1077.28742261
    18402.4374361 ,     20310.3400789
    1304.36342081 ,     5609.85405621
    728.951911454 ,     1926.74033071
    1175.16386116 ,     2006.91767312
    13741.0875113 ,     9441.48609026
    1203.04869892 ,     902.154906197
    1064.99873432 ,     2197.43235515
    2664.20515356 ,     10172.9738734
    92523.9999957 ,     50950.4653068
    7292.50656065 ,     658.970285677
    4603.41124853 ,     7169.81614005
    392.752774913 ,     1445.48617085
     5882.0633776 ,     2065.62949667
    3942.31147603 ,     475.411543832
    16871.1650867 ,     2254.36596553
     1619.5904854 ,     736.148147221
    22087.3132982 ,     7697.52098854
    22940.4766699 ,     3974.63443799
    14222.6471545 ,     5005.43495424
    14829.8331266 ,     7.66269534956
    10824.6747412 ,      13022.502775
    13338.3742841 ,     7533.08714039
    1120.76857236 ,     28700.3851178
    12127.7412188 ,      48.938613472
    27690.6205373 ,     2056.02356502
    72982.6285302 ,     38433.0956637
    2814.32116326 ,     1582.70997003
    18741.1925902 ,      11159.465769
    12673.1043007 ,      12877.771223
     4963.1278039 ,     72.7755912058
    16727.1111429 ,     2671.02638808
    6869.83542408 ,     347.322715136
    6375.39470863 ,     855.261119153
    2203.80060148 ,     184.170192553
    559.243725867 ,      2882.5223082
    23257.1782378 ,      3295.4492579
    6296.58306672 ,     4046.69871342
    8164.48992632 ,     16270.2466631
    1743.30464597 ,     451.034383341
    56643.7614946 ,     12615.5867332
    18518.8016069 ,     13381.5046629
    20200.1323284 ,     19018.2221578
    8974.60966506 ,     6853.82301895
    39.8866130604 ,     4457.50837913
    28292.1122026 ,     1917.64189377
    37423.8493115 ,     5713.57428892
    2016.14875933 ,     102.299729318
    2753.98448528 , 0.000540981469454
    8275.44501505 ,     1314.83403169
    38820.0092351 ,     25794.1904085
    4533.14424542 ,     31846.5551025
    222.736890622 ,     865.468922763
    4941.83131164 ,     735.561997473
    15728.5220368 ,     9370.72364631
    318.793927462 ,     467.148155643
    7421.86351859 ,     9784.93088834
    1464.15344189 ,     91.3526772224
    174.048090466 ,     86.4686718761
    26040.5969117 ,     6352.31228842
    2852.19534902 ,     14.8698445706
    55110.4520284 ,     14213.9465491
    513.402895501 ,     2515.31728339
    6484.58072865 ,     1002.49250918
    20491.0478232 ,       14040.31872
    8418.29002011 ,     1311.87526578
    33611.5005241 ,     1736.72810954
    12130.3053604 ,     278.009867771
     57265.048449 ,     11928.8903155
    13999.1414952 ,     2258.44413509
    1620.66223813 ,     340.781439043
    46816.7006334 ,     18224.0059917
    10.6332000656 ,     5686.82620182
    2627.36968925 ,     2770.14584324
    23808.1656687 ,     936.045574172
   0.017532226432 ,     7383.61086182
    1266.72947177 ,     2177.72674672
    5129.38638433 ,     24.5619530913
    227.970142257 ,       4160.588166
    27269.1284256 ,     15173.2282652
    1521.29923055 ,     2181.36233168
    1471.45400798 ,     930.433451651
     8952.1566843 ,     2.83304463622
     2580.0039028 ,   0.0318650694141
    3029.38184759 ,     15829.4572459
    6978.72094681 ,     1697.90429232
    17970.2772498 ,     42110.9541644
    4785.50617422 ,     1604.88201928
    9319.44938402 ,     2522.94277601
    12409.3148623 ,     9587.41729427
    51695.7947311 ,     21749.8739253
    3897.94365596 ,     2712.96391521
    39759.4392414 ,      32891.491235
    25384.3133448 ,     13741.3732161
    11404.1317414 ,     12064.7327654
    140.917804496 ,     139.519125702
    9707.53669708 ,     1005.60493574
    639.003868101 ,     23.3176025753
    2877.63234283 ,     99.6606107027
    6641.16407788 ,     3249.92502008
    10441.4088461 ,     2730.58262698
    2999.78735989 ,  0.00690665804883
    132.795297938 ,     1.10762269963
    23621.4704449 ,     1763.20762221
    18108.2818877 ,     32042.4395938
    15956.3631108 ,     3696.51549372
    1715.30143748 ,     12013.0170662
     3142.2036705 ,     483.256742151
    28738.6217376 ,     28090.4242681
    3659.62476139 ,     2576.05459216
    46666.8866286 ,     15035.9614529
    38248.5265576 ,     9954.84612909
    1227.00682803 ,      2666.2519508
    1458.79019588 ,     665.404806435
     2589.5761601 ,     3397.40081279
    3082.32004164 ,     324.108529512
     18486.375332 ,     14314.4108831
    39560.4644655 ,     33935.1285098
    2692.59927675 ,      420.01380629
    400.251046275 ,     27.2436916346
    11231.9125229 ,     27066.2575342
    206.342886716 ,     703.409853783
    15456.4712258 ,     3.23978039556
    1694.31380085 ,     2847.38001928
    2349.99367065 ,     4245.61929464
    6637.94919233 ,     2233.46513074
    2935.45109851 ,    0.703830742974
    2200.81132991 ,     999.108558894
     837.83014163 ,     678.836447785
    43320.5933243 ,     3074.00872508
    426.055615588 ,     5394.72786449
    1121.28938768 ,     10459.7230745
    41586.9613199 ,     1666.33053133
     75608.515426 ,     8166.26240655
    46.2545841525 ,     13021.9977003
    4113.92999077 ,     698.643741249
    7914.08409641 ,     1892.54224335
    821.159757748 ,     598.114449636
    277.084026568 ,     1953.76863232
     833.14880504 ,      3.4250127665
    139.195729075 ,     1171.43144779
    33986.2589653 ,     11146.6879137
     15284.229551 ,     1594.95095863
    8804.14210881 ,     697.522444861
    4835.97780598 ,     55.5462768628
    6191.84495166 ,     2162.90636505
    10069.7457451 ,     10004.7141013
     5373.4764626 ,     3010.03525267
    3174.07577944 ,     1938.38279723
    11.6856427741 ,     629.384942094
    30183.3373118 ,     36494.7661265
    379.404086188 ,     10.1339283598
    26316.4190012 ,     18979.7736971
    4060.75024906 ,     1955.81791152
    190.381328895 ,     16.7110367604
    5007.30766075 ,     255.010226311
     16777.473426 ,     2562.19903584
      1227.551169 ,     4422.02633969
    54237.4843751 ,     1313.98161303
    7606.38697216 ,     2230.62751209
    3.76808224789 ,     245.307402897
    3277.61424636 ,     5237.85524706
    4886.84180873 ,     789.107201487
    736.731378068 ,     3213.55322057
    4113.75631031 ,      1643.8588517
    20300.2504279 ,     1853.71119539
    13385.7323126 ,     2433.12666015
    29156.7931748 ,     22609.4298345
    159.783713571 ,     3605.36710232
    671.045950322 ,     725.435383579
    9299.55026953 ,     17495.0694696
     20784.915002 ,     25841.1218053
    14.3017534098 ,     1310.93770123
    10997.7654013 ,     498.411063474
     13649.392221 ,     909.748504342
    996.583350753 ,     6748.56124661
    13305.2822639 ,      669.86969166
     312.95649207 ,     13.0164689358
    19770.4075713 ,        6445.88641
    13767.3266365 ,     16502.8210649
    8904.72944452 ,     2046.79904588
    130.143312046 ,     3157.51905134
    6917.44380942 ,     2238.75225337
    5642.21707858 ,      2667.2278914
    2436.70263277 ,     2575.10162429
    3054.25698053 ,     11725.4792821
    44028.9636795 ,     8448.07745281
    20761.6505018 ,     22.8832460696
    14026.3903493 ,     12.6637325908
    6625.72765335 ,     4893.40447242
    5369.92896782 ,     1238.19397955
    5846.61851655 ,     11202.5816555
    28590.3831808 ,     17013.5789734
    4909.10120243 ,     2469.53569318
    23355.7753242 ,     1227.67151751
    9465.82622987 ,     1577.36187219
    9.10474334043 ,     835.396423881
    259.572287056 ,     1057.87088408
    194.640067756 ,      336.10479182
    3141.14662438 ,     511.168004198
    12565.2247854 ,     1156.10953569
    6043.08486448 ,     183.168704209
    30213.7604012 ,     1946.95943966
    1681.90877306 ,      3026.4341121
    2359.23705877 ,     2473.63925005
    7214.64178593 ,      28197.724293
     703.89336262 ,     6556.93499572
    2531.04817751 ,     831.126065921
     6737.5753407 ,     4549.19988276
    4354.56108468 ,     4.09037670979
    1949.08786004 ,     3507.83076968
    1071.14823959 ,     176.318274567
    23879.2914455 ,      511.70840506
    13605.5857887 ,     2747.58324766
     35.665994787 ,     3923.95921255
    40053.8872545 ,     2781.73635266
    814.129701767 ,      5125.1424927
    1245.78504443 ,     1684.22544404
    3770.67011916 ,     2737.31501511
     50968.378826 ,     9504.22738716
    21865.5181094 ,     1244.50653021
    4309.84179508 ,     1419.58371758
    10871.7590415 ,     8118.84451546
    15462.4888789 ,     2157.88366416
    7.35643826361 ,     776.715851857
    30620.8785132 ,     173.221251475
    887.605293635 ,     378.259413444
    36754.4307839 ,     8820.89374898
    1308.01137088 ,     2977.16712011
    46494.3283888 ,     3912.71518003
    49446.5068849 ,      7511.8787352
      969.6240449 ,     1075.34403775
    20111.9383498 ,     5267.15891578
    744.701215827 ,     3101.91978168
    10266.7716522 ,     3462.20903629
     18555.601337 ,     362.092868704
    7783.31025346 ,     58.2838694652
    1514.12925063 ,     1698.37570403
     44417.445187 ,     12446.4757244
    6506.26577232 ,     2587.78497025
    5340.09403529 ,     4403.75543299
    17.6390314277 ,     596.727819297
    6761.60832051 ,      5608.9102228
    1075.33545769 ,     9625.94899909
    2222.18449487 ,     5554.31104588
